Epoch, Bad Facts (%)
313,33.62521891418564
314,34.676007005253936
315,34.15061295971979
316,34.32574430823117
317,33.80035026269702
318,35.02626970227671
319,34.15061295971979
320,33.97548161120841
321,34.15061295971979
322,34.32574430823117
323,33.274956217162874
324,33.97548161120841
325,33.274956217162874
326,33.45008756567426
327,32.9246935201401
328,32.57443082311734
329,33.80035026269702
330,33.62521891418564
331,33.62521891418564
332,33.80035026269702
333,31.523642732049034
334,33.97548161120841
335,33.62521891418564
336,35.02626970227671
337,33.62521891418564
338,32.749562171628725
339,34.15061295971979
340,33.80035026269702
341,34.676007005253936
342,33.62521891418564
343,34.85113835376533
344,33.45008756567426
345,33.274956217162874
346,33.62521891418564
347,34.676007005253936
348,33.274956217162874
349,33.09982486865149
350,33.97548161120841
351,33.62521891418564
352,33.80035026269702
353,33.45008756567426
354,33.62521891418564
355,33.62521891418564
356,33.97548161120841
357,33.80035026269702
358,33.97548161120841
359,34.50087565674256
360,34.32574430823117
361,33.274956217162874
362,34.676007005253936
363,33.274956217162874
364,34.50087565674256
365,34.85113835376533
366,34.32574430823117
367,33.62521891418564
368,33.45008756567426
369,34.32574430823117
370,34.676007005253936
371,34.85113835376533
372,35.20140105078809
373,33.45008756567426
374,34.15061295971979
375,35.02626970227671
376,34.50087565674256
377,34.32574430823117
378,33.45008756567426
379,34.32574430823117
380,34.676007005253936
381,34.15061295971979
382,33.97548161120841
383,32.9246935201401
384,32.749562171628725
385,34.676007005253936
386,33.62521891418564
387,34.50087565674256
388,35.37653239929948
389,32.9246935201401
390,32.57443082311734
391,33.09982486865149
392,34.676007005253936
393,33.97548161120841
394,35.02626970227671
395,32.9246935201401
396,33.45008756567426
397,34.676007005253936
398,33.274956217162874
399,34.32574430823117
400,34.50087565674256
401,34.15061295971979
402,33.62521891418564
403,33.62521891418564
404,33.80035026269702
405,35.02626970227671
406,33.97548161120841
407,34.50087565674256
408,34.50087565674256
409,33.97548161120841
410,34.50087565674256
411,34.676007005253936
412,35.20140105078809
413,35.02626970227671
414,34.32574430823117
415,35.20140105078809
416,34.85113835376533
417,34.676007005253936
418,33.80035026269702
419,34.15061295971979
420,33.80035026269702
421,34.32574430823117
422,34.50087565674256
423,33.274956217162874
424,35.02626970227671
425,35.02626970227671
426,34.85113835376533
427,33.80035026269702
428,35.02626970227671
429,33.97548161120841
430,34.15061295971979
431,33.274956217162874
432,33.97548161120841
433,34.15061295971979
434,34.676007005253936
435,33.62521891418564
436,35.02626970227671
437,35.02626970227671
438,33.09982486865149
439,33.80035026269702
440,33.80035026269702
441,35.02626970227671
442,36.602451838879155
443,32.9246935201401
444,34.676007005253936
445,33.97548161120841
446,33.09982486865149
447,34.50087565674256
448,33.62521891418564
449,34.676007005253936
450,34.85113835376533
451,34.676007005253936
452,33.97548161120841
453,34.676007005253936
454,33.80035026269702
455,35.02626970227671
456,34.676007005253936
457,33.62521891418564
458,34.50087565674256
459,33.97548161120841
460,34.85113835376533
461,33.62521891418564
462,34.85113835376533
463,34.676007005253936
464,33.97548161120841
465,34.50087565674256
466,33.62521891418564
467,33.97548161120841
468,34.32574430823117
469,35.20140105078809
470,33.45008756567426
471,35.02626970227671
472,34.676007005253936
473,34.50087565674256
474,34.50087565674256
475,34.50087565674256
476,33.09982486865149
477,34.15061295971979
478,34.32574430823117
479,34.15061295971979
480,34.32574430823117
481,34.50087565674256
482,35.02626970227671
483,34.15061295971979
484,34.50087565674256
485,34.676007005253936
486,36.602451838879155
487,34.15061295971979
488,34.50087565674256
489,34.15061295971979
490,34.676007005253936
491,34.676007005253936
492,32.57443082311734
493,35.02626970227671
494,34.50087565674256
495,35.20140105078809
496,34.50087565674256
497,34.15061295971979
498,34.85113835376533
499,33.274956217162874
500,32.57443082311734
